0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.247058823529412,0.431372549019608,0.588235294117647,0.992156862745098,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0823529411764706,0.368627450980392,0.929411764705882,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.854901960784314,0.686274509803922,0.0823529411764706,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00392156862745098,0.145098039215686,0.709803921568627,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.36078431372549,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00392156862745098,0.329411764705882,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.925490196078431,0.243137254901961,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.709803921568627,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0
0,0,0,0,0,0.125490196078431,0.450980392156863,0.949019607843137,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.870588235294118,0.701960784313725,0.745098039215686,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0
0,0,0,0,0,0.427450980392157,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.964705882352941,0.517647058823529,0.16078431372549,0,0.145098039215686,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0
0,0,0,0,0,0.427450980392157,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.823529411764706,0.36078431372549,0,0,0,0.145098039215686,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0,0,0,0,0,0,0
0,0,0,0,0,0,0.490196078431373,0.870588235294118,0.992156862745098,0.564705882352941,0.0784313725490196,0,0,0,0,0.145098039215686,0.992156862745098,1,0.992156862745098,0.992156862745098,0.423529411764706,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0980392156862745,0.137254901960784,0,0,0,0,0,0,0.631372549019608,0.988235294117647,0.992156862745098,0.988235294117647,0.945098039215686,0.301960784313725,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286274509803922,0.909803921568627,0.988235294117647,0.992156862745098,0.988235294117647,0.43921568627451,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.247058823529412,0.929411764705882,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.27843137254902,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0627450980392157,0.427450980392157,1,0.992156862745098,0.992156862745098,0.992156862745098,1,0.466666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0823529411764706,0.709803921568627,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.623529411764706,0.0196078431372549,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.105882352941176,0.145098039215686,0.388235294117647,0.788235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.870588235294118,0.223529411764706,0.125490196078431,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.164705882352941,0.866666666666667,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.925490196078431,0.564705882352941,0,0,0,0,0,0,0
0,0,0,0,0,0.184313725490196,0.913725490196078,0.992156862745098,0.992156862745098,0.992156862745098,0.992156862745098,0.992156862745098,0.992156862745098,1,0.992156862745098,0.992156862745098,0.992156862745098,1,0.992156862745098,0.992156862745098,0.992156862745098,1,0.992156862745098,0.992156862745098,0.423529411764706,0,0,0
0,0,0,0,0,0.305882352941176,0.784313725490196,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.988235294117647,0.423529411764706,0,0,0
0,0,0,0,0,0,0.0823529411764706,0.705882352941177,0.988235294117647,0.988235294117647,0.905882352941176,0.988235294117647,0.988235294117647,0.850980392156863,0.843137254901961,0.843137254901961,0.843137254901961,0.909803921568627,0.988235294117647,0.988235294117647,0.988235294117647,0.992156862745098,0.988235294117647,0.886274509803922,0.36078431372549,0,0,0
0,0,0,0,0,0,0,0.0627450980392157,0.423529411764706,0.423529411764706,0.180392156862745,0.423529411764706,0.423529411764706,0,0,0,0,0.184313725490196,0.423529411764706,0.827450980392157,0.988235294117647,0.992156862745098,0.501960784313725,0.12156862745098,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
